order_id,client_id,order_date,sku_ordered,quantity,order_status,total_amount
ORD-04302,CLI-0100,2025-11-03,SKU-003,55,Completed,3835.15
ORD-04303,CLI-0061,2025-11-03,SKU-008,282,Completed,43301.100000000006
ORD-04304,CLI-0066,2025-11-03,SKU-009,290,Completed,15506.3
ORD-04305,CLI-0074,2025-11-03,SKU-015,425,Completed,55398.75
ORD-04306,CLI-0043,2025-11-03,SKU-H01,265,Completed,4232.05
ORD-04307,CLI-0046,2025-11-03,SKU-010,458,Completed,11280.539999999999
ORD-04308,CLI-0038,2025-11-03,SKU-019,198,Completed,35558.82
ORD-04309,CLI-0022,2025-11-03,SKU-012,68,Completed,2762.84
ORD-04310,CLI-0089,2025-11-03,SKU-004,355,Completed,37853.65
ORD-04311,CLI-0096,2025-11-03,SKU-009,205,Completed,10961.35
ORD-04312,CLI-0094,2025-11-03,SKU-012,451,Completed,18324.13
ORD-04313,CLI-0073,2025-11-03,SKU-008,183,Completed,28099.65
ORD-04314,CLI-0008,2025-11-03,SKU-H01,372,Completed,5940.84
ORD-04315,CLI-0061,2025-11-03,SKU-H01,346,Completed,5525.62
ORD-04316,CLI-0022,2025-11-03,SKU-014,343,Completed,56094.219999999994
ORD-04317,CLI-0007,2025-11-03,SKU-H01,386,Completed,6164.42
ORD-04318,CLI-0038,2025-11-03,SKU-012,464,Completed,18852.32
ORD-04319,CLI-0095,2025-11-03,SKU-H01,369,Completed,5892.93
ORD-04320,CLI-0004,2025-11-03,SKU-005,196,Completed,35758.24
ORD-04321,CLI-0063,2025-11-03,SKU-H01,92,Completed,1469.24
ORD-04322,CLI-0017,2025-11-03,SKU-H01,308,Completed,4918.76
ORD-04323,CLI-0010,2025-11-03,SKU-018,485,Completed,22043.25
ORD-04324,CLI-0036,2025-11-03,SKU-016,179,Completed,31428.820000000003
ORD-04325,CLI-0017,2025-11-03,SKU-009,365,Completed,19516.55
ORD-04326,CLI-0036,2025-11-03,SKU-003,190,Completed,13248.7
ORD-04327,CLI-0033,2025-11-03,SKU-010,57,Completed,1403.9099999999999
ORD-04328,CLI-0078,2025-11-04,SKU-008,139,Completed,21343.45
ORD-04329,CLI-0076,2025-11-04,SKU-007,428,Completed,37651.159999999996
ORD-04330,CLI-0020,2025-11-04,SKU-H01,387,Completed,6180.39
ORD-04331,CLI-0058,2025-11-04,SKU-009,239,Completed,12779.33
ORD-04332,CLI-0023,2025-11-04,SKU-013,183,Completed,34155.119999999995
ORD-04333,CLI-0090,2025-11-04,SKU-Z99,170,Completed,85000.0
ORD-04334,CLI-0063,2025-11-04,SKU-H01,142,Completed,2267.7400000000002
ORD-04335,CLI-0068,2025-11-04,SKU-012,491,Completed,19949.33
ORD-04336,CLI-0005,2025-11-04,SKU-007,225,Completed,19793.25
ORD-04337,CLI-0011,2025-11-04,SKU-003,124,Completed,8646.52
ORD-04338,CLI-0077,2025-11-04,SKU-H01,470,Completed,7505.900000000001
ORD-04339,CLI-0020,2025-11-04,SKU-002,478,Completed,62579.759999999995
ORD-04340,CLI-0064,2025-11-04,SKU-H01,435,Completed,6946.950000000001
ORD-04341,CLI-0099,2025-11-05,SKU-H01,246,Completed,3928.6200000000003
ORD-04342,CLI-0031,2025-11-05,SKU-012,388,Completed,15764.44
ORD-04343,CLI-0057,2025-11-05,SKU-011,421,Completed,27386.05
ORD-04344,CLI-0082,2025-11-05,SKU-007,135,Completed,11875.95
ORD-04345,CLI-0027,2025-11-05,SKU-018,345,Completed,15680.250000000002
ORD-04346,CLI-0094,2025-11-05,SKU-H01,481,Completed,7681.570000000001
ORD-04347,CLI-0045,2025-11-05,SKU-H01,77,Completed,1229.69
ORD-04348,CLI-0083,2025-11-05,SKU-009,185,Completed,9891.949999999999
ORD-04349,CLI-0097,2025-11-05,SKU-H01,469,Completed,7489.93
ORD-04350,CLI-0015,2025-11-05,SKU-H01,76,Completed,1213.72
ORD-04351,CLI-0022,2025-11-05,SKU-H01,287,Completed,4583.39
ORD-04352,CLI-0052,2025-11-05,SKU-H01,293,Completed,4679.21
ORD-04353,CLI-0039,2025-11-05,SKU-015,293,Completed,38192.549999999996
ORD-04354,CLI-0096,2025-11-05,SKU-H01,435,Completed,6946.950000000001
ORD-04355,CLI-0069,2025-11-05,SKU-004,169,Completed,18020.469999999998
ORD-04356,CLI-0049,2025-11-05,SKU-H01,399,Completed,6372.030000000001
ORD-04357,CLI-0091,2025-11-05,SKU-011,249,Completed,16197.449999999999
ORD-04358,CLI-0061,2025-11-05,SKU-H01,184,Completed,2938.48
ORD-04359,CLI-0019,2025-11-05,SKU-012,321,Completed,13042.230000000001
ORD-04360,CLI-0056,2025-11-05,SKU-002,56,Completed,7331.5199999999995
ORD-04361,CLI-0037,2025-11-05,SKU-H01,458,Completed,7314.26
ORD-04362,CLI-0058,2025-11-05,SKU-005,245,Completed,44697.8
ORD-04363,CLI-0087,2025-11-05,SKU-H01,211,Completed,3369.67
ORD-04364,CLI-0088,2025-11-06,SKU-003,71,Completed,4950.83
ORD-04365,CLI-0013,2025-11-06,SKU-H01,322,Completed,5142.34
ORD-04366,CLI-0082,2025-11-06,SKU-017,231,Completed,37583.7
ORD-04367,CLI-0056,2025-11-06,SKU-H01,362,Completed,5781.14
ORD-04368,CLI-0084,2025-11-06,SKU-010,489,Completed,12044.07
ORD-04369,CLI-0035,2025-11-06,SKU-H01,221,Completed,3529.3700000000003
ORD-04370,CLI-0035,2025-11-06,SKU-H01,186,Completed,2970.42
ORD-04371,CLI-0013,2025-11-06,SKU-002,180,Completed,23565.6
ORD-04372,CLI-0084,2025-11-06,SKU-017,349,Completed,56782.299999999996
ORD-04373,CLI-0051,2025-11-06,SKU-H01,286,Completed,4567.42
ORD-04374,CLI-0099,2025-11-06,SKU-H01,395,Completed,6308.150000000001
ORD-04375,CLI-0096,2025-11-06,SKU-H01,173,Completed,2762.81
ORD-04376,CLI-0094,2025-11-06,SKU-H01,394,Completed,6292.18
ORD-04377,CLI-0076,2025-11-06,SKU-H01,444,Completed,7090.68
ORD-04378,CLI-0025,2025-11-06,SKU-007,316,Completed,27798.52
ORD-04379,CLI-0044,2025-11-06,SKU-H01,396,Completed,6324.12
ORD-04380,CLI-0089,2025-11-06,SKU-H01,142,Completed,2267.7400000000002
ORD-04381,CLI-0041,2025-11-06,SKU-011,330,Completed,21466.5
ORD-04382,CLI-0002,2025-11-06,SKU-H01,394,Completed,6292.18
ORD-04383,CLI-0002,2025-11-06,SKU-H01,475,Completed,7585.75
ORD-04384,CLI-0009,2025-11-06,SKU-H01,56,Completed,894.32
ORD-04385,CLI-0053,2025-11-06,SKU-009,100,Completed,5347.0
ORD-04386,CLI-0068,2025-11-06,SKU-H01,103,Completed,1644.91
ORD-04387,CLI-0088,2025-11-06,SKU-004,278,Completed,29643.14
ORD-04388,CLI-0045,2025-11-06,SKU-H01,162,Completed,2587.1400000000003
ORD-04389,CLI-0093,2025-11-06,SKU-007,195,Completed,17154.15
ORD-04390,CLI-0025,2025-11-07,SKU-H01,67,Completed,1069.99
ORD-04391,CLI-0004,2025-11-07,SKU-008,367,Completed,56352.850000000006
ORD-04392,CLI-0012,2025-11-07,SKU-014,79,Completed,12919.66
ORD-04393,CLI-0077,2025-11-07,SKU-008,386,Completed,59270.3
ORD-04394,CLI-0028,2025-11-07,SKU-H01,356,Completed,5685.320000000001
ORD-04395,CLI-0082,2025-11-07,SKU-H01,112,Completed,1788.64
ORD-04396,CLI-0091,2025-11-07,SKU-H01,111,Completed,1772.67
ORD-04397,CLI-0012,2025-11-07,SKU-H01,488,Completed,7793.360000000001
ORD-04398,CLI-0078,2025-11-07,SKU-H01,116,Completed,1852.52
ORD-04399,CLI-0049,2025-11-07,SKU-013,386,Completed,72043.04
ORD-04400,CLI-0098,2025-11-07,SKU-H01,381,Completed,6084.570000000001
ORD-04401,CLI-0073,2025-11-07,SKU-003,461,Completed,32145.530000000002
ORD-04402,CLI-0024,2025-11-07,SKU-007,106,Completed,9324.82
ORD-04403,CLI-0090,2025-11-07,SKU-007,144,Completed,12667.68
ORD-04404,CLI-0033,2025-11-07,SKU-H01,200,Completed,3194.0
ORD-04405,CLI-0060,2025-11-07,SKU-015,388,Completed,50575.799999999996
ORD-04406,CLI-0010,2025-11-07,SKU-H01,377,Completed,6020.6900000000005
ORD-04407,CLI-0059,2025-11-07,SKU-011,191,Completed,12424.55
ORD-04408,CLI-0089,2025-11-08,SKU-013,391,Completed,72976.23999999999
ORD-04409,CLI-0099,2025-11-08,SKU-011,444,Completed,28882.199999999997
ORD-04410,CLI-0042,2025-11-08,SKU-007,181,Completed,15922.57
ORD-04411,CLI-0021,2025-11-08,SKU-H01,449,Completed,7170.530000000001
ORD-04412,CLI-0010,2025-11-08,SKU-H01,191,Completed,3050.27
ORD-04413,CLI-0100,2025-11-08,SKU-008,81,Completed,12437.550000000001
ORD-04414,CLI-0049,2025-11-08,SKU-H01,248,Completed,3960.56
ORD-04415,CLI-0043,2025-11-08,SKU-016,80,Completed,14046.400000000001
ORD-04416,CLI-0034,2025-11-08,SKU-H01,466,Completed,7442.02
ORD-04417,CLI-0034,2025-11-08,SKU-H01,141,Completed,2251.77
ORD-04418,CLI-0057,2025-11-08,SKU-H01,85,Completed,1357.45
ORD-04419,CLI-0063,2025-11-08,SKU-H01,152,Completed,2427.44
ORD-04420,CLI-0079,2025-11-08,SKU-006,251,Completed,14399.869999999999
ORD-04421,CLI-0023,2025-11-08,SKU-011,380,Completed,24719.0
ORD-04422,CLI-0063,2025-11-08,SKU-010,105,Completed,2586.15
ORD-04423,CLI-0019,2025-11-08,SKU-014,326,Completed,53314.04
ORD-04424,CLI-0099,2025-11-08,SKU-016,270,Completed,47406.600000000006
ORD-04425,CLI-0028,2025-11-08,SKU-014,364,Completed,59528.56
ORD-04426,CLI-0083,2025-11-08,SKU-H01,104,Completed,1660.88
ORD-04427,CLI-0057,2025-11-08,SKU-012,416,Completed,16902.08
ORD-04428,CLI-0034,2025-11-08,SKU-H01,102,Completed,1628.94
ORD-04429,CLI-0005,2025-11-08,SKU-H01,87,Completed,1389.39
ORD-04430,CLI-0010,2025-11-08,SKU-009,342,Completed,18286.739999999998
ORD-04431,CLI-0100,2025-11-09,SKU-H01,278,Completed,4439.66
ORD-04432,CLI-0003,2025-11-09,SKU-H01,304,Completed,4854.88
ORD-04433,CLI-0020,2025-11-09,SKU-H01,384,Completed,6132.4800000000005
ORD-04434,CLI-0082,2025-11-09,SKU-H01,50,Completed,798.5
ORD-04435,CLI-0005,2025-11-09,SKU-017,390,Completed,63452.99999999999
ORD-04436,CLI-0050,2025-11-09,SKU-H01,186,Completed,2970.42
ORD-04437,CLI-0020,2025-11-09,SKU-H01,408,Completed,6515.76
ORD-04438,CLI-0043,2025-11-09,SKU-002,250,Completed,32729.999999999996
ORD-04439,CLI-0074,2025-11-09,SKU-H01,51,Completed,814.47
ORD-04440,CLI-0066,2025-11-09,SKU-017,412,Completed,67032.4
ORD-04441,CLI-0099,2025-11-09,SKU-H01,301,Completed,4806.97
ORD-04442,CLI-0062,2025-11-09,SKU-005,273,Completed,49806.12
ORD-04443,CLI-0052,2025-11-09,SKU-010,482,Completed,11871.66
ORD-04444,CLI-0094,2025-11-09,SKU-018,449,Completed,20407.050000000003
ORD-04445,CLI-0009,2025-11-09,SKU-008,326,Completed,50057.3
ORD-04446,CLI-0029,2025-11-09,SKU-014,51,Completed,8340.539999999999
ORD-04447,CLI-0050,2025-11-09,SKU-H01,402,Completed,6419.9400000000005
ORD-04448,CLI-0100,2025-11-09,SKU-H01,296,Completed,4727.12
ORD-04449,CLI-0073,2025-11-10,SKU-H01,324,Completed,5174.280000000001
ORD-04450,CLI-0046,2025-11-10,SKU-016,220,Completed,38627.600000000006
ORD-04451,CLI-0088,2025-11-10,SKU-H01,205,Completed,3273.85
ORD-04452,CLI-0052,2025-11-10,SKU-H01,78,Completed,1245.66
ORD-04453,CLI-0081,2025-11-10,SKU-H01,381,Completed,6084.570000000001
ORD-04454,CLI-0012,2025-11-10,SKU-H01,237,Completed,3784.8900000000003
ORD-04455,CLI-0069,2025-11-10,SKU-H01,486,Completed,7761.42
ORD-04456,CLI-0044,2025-11-10,SKU-019,91,Completed,16342.69
ORD-04457,CLI-0059,2025-11-10,SKU-002,439,Completed,57473.88
ORD-04458,CLI-0099,2025-11-10,SKU-009,198,Completed,10587.06
ORD-04459,CLI-0083,2025-11-10,SKU-011,153,Completed,9952.65
ORD-04460,CLI-0023,2025-11-10,SKU-H01,333,Completed,5318.01
ORD-04461,CLI-0006,2025-11-10,SKU-H01,246,Completed,3928.6200000000003
ORD-04462,CLI-0039,2025-11-11,SKU-H01,406,Completed,6483.820000000001
ORD-04463,CLI-0050,2025-11-11,SKU-H01,104,Completed,1660.88
ORD-04464,CLI-0081,2025-11-11,SKU-009,402,Completed,21494.94
ORD-04465,CLI-0046,2025-11-11,SKU-H01,299,Completed,4775.03
ORD-04466,CLI-0011,2025-11-11,SKU-H01,373,Completed,5956.81
ORD-04467,CLI-0057,2025-11-11,SKU-005,426,Completed,77719.44
ORD-04468,CLI-0025,2025-11-11,SKU-017,121,Completed,19686.699999999997
ORD-04469,CLI-0005,2025-11-11,SKU-014,148,Completed,24203.92
ORD-04470,CLI-0004,2025-11-11,SKU-014,418,Completed,68359.72
ORD-04471,CLI-0076,2025-11-11,SKU-014,172,Completed,28128.879999999997
ORD-04472,CLI-0063,2025-11-11,SKU-H01,249,Completed,3976.53
ORD-04473,CLI-0009,2025-11-11,SKU-013,455,Completed,84921.2
ORD-04474,CLI-0070,2025-11-11,SKU-H01,379,Completed,6052.63
ORD-04475,CLI-0040,2025-11-11,SKU-009,305,Completed,16308.35
ORD-04476,CLI-0069,2025-11-11,SKU-009,477,Completed,25505.19
ORD-04477,CLI-0058,2025-11-11,SKU-H01,58,Completed,926.26
ORD-04478,CLI-0044,2025-11-12,SKU-013,78,Completed,14557.919999999998
ORD-04479,CLI-0044,2025-11-12,SKU-017,453,Completed,73703.09999999999
ORD-04480,CLI-0093,2025-11-12,SKU-H01,71,Completed,1133.8700000000001
ORD-04481,CLI-0052,2025-11-12,SKU-014,110,Completed,17989.399999999998
ORD-04482,CLI-0028,2025-11-12,SKU-H01,463,Completed,7394.110000000001
ORD-04483,CLI-0084,2025-11-12,SKU-008,391,Completed,60038.05
ORD-04484,CLI-0067,2025-11-12,SKU-004,284,Completed,30282.92
ORD-04485,CLI-0087,2025-11-12,SKU-006,495,Completed,28398.149999999998
ORD-04486,CLI-0069,2025-11-12,SKU-018,126,Completed,5726.700000000001
ORD-04487,CLI-0095,2025-11-12,SKU-016,346,Completed,60750.68000000001
ORD-04488,CLI-0030,2025-11-12,SKU-013,86,Completed,16051.039999999999
ORD-04489,CLI-0095,2025-11-13,SKU-H01,122,Completed,1948.3400000000001
ORD-04490,CLI-0063,2025-11-13,SKU-017,384,Completed,62476.799999999996
ORD-04491,CLI-0003,2025-11-13,SKU-H01,291,Completed,4647.27
ORD-04492,CLI-0080,2025-11-13,SKU-015,73,Completed,9515.55
ORD-04493,CLI-0032,2025-11-13,SKU-H01,409,Completed,6531.7300000000005
ORD-04494,CLI-0084,2025-11-13,SKU-H01,116,Completed,1852.52
ORD-04495,CLI-0002,2025-11-13,SKU-010,138,Completed,3398.94
ORD-04496,CLI-0081,2025-11-13,SKU-H01,75,Completed,1197.75
ORD-04497,CLI-0040,2025-11-13,SKU-H01,470,Completed,7505.900000000001
ORD-04498,CLI-0013,2025-11-13,SKU-H01,283,Completed,4519.51
ORD-04499,CLI-0079,2025-11-13,SKU-H01,137,Completed,2187.89
ORD-04500,CLI-0009,2025-11-14,SKU-H01,468,Completed,7473.96
ORD-04501,CLI-0014,2025-11-14,SKU-H01,108,Completed,1724.76
ORD-04502,CLI-0064,2025-11-14,SKU-003,354,Completed,24684.420000000002
ORD-04503,CLI-0079,2025-11-14,SKU-H01,162,Completed,2587.1400000000003
ORD-04504,CLI-0009,2025-11-14,SKU-010,461,Completed,11354.43
ORD-04505,CLI-0026,2025-11-14,SKU-H01,268,Completed,4279.96
ORD-04506,CLI-0044,2025-11-14,SKU-018,465,Completed,21134.25
ORD-04507,CLI-0095,2025-11-14,SKU-016,397,Completed,69705.26000000001
ORD-04508,CLI-0052,2025-11-14,SKU-H01,216,Completed,3449.52
ORD-04509,CLI-0016,2025-11-14,SKU-013,400,Completed,74656.0
ORD-04510,CLI-0074,2025-11-14,SKU-014,329,Completed,53804.659999999996
ORD-04511,CLI-0018,2025-11-14,SKU-019,214,Completed,38432.26
ORD-04512,CLI-0028,2025-11-14,SKU-008,441,Completed,67715.55
ORD-04513,CLI-0006,2025-11-14,SKU-H01,353,Completed,5637.41
ORD-04514,CLI-0023,2025-11-14,SKU-009,221,Completed,11816.869999999999
ORD-04515,CLI-0009,2025-11-14,SKU-008,111,Completed,17044.050000000003
ORD-04516,CLI-0036,2025-11-14,SKU-009,122,Completed,6523.34
ORD-04517,CLI-0097,2025-11-14,SKU-H01,262,Completed,4184.14
ORD-04518,CLI-0022,2025-11-14,SKU-016,406,Completed,71285.48000000001
ORD-04519,CLI-0048,2025-11-14,SKU-019,333,Completed,59803.47
ORD-04520,CLI-0022,2025-11-14,SKU-H01,274,Completed,4375.78
ORD-04521,CLI-0032,2025-11-14,SKU-H01,347,Completed,5541.59
ORD-04522,CLI-0006,2025-11-14,SKU-H01,118,Completed,1884.46
ORD-04523,CLI-0013,2025-11-14,SKU-014,455,Completed,74410.7
ORD-04524,CLI-0081,2025-11-14,SKU-010,363,Completed,8940.69
ORD-04525,CLI-0049,2025-11-14,SKU-009,448,Completed,23954.559999999998
ORD-04526,CLI-0021,2025-11-14,SKU-002,58,Completed,7593.36
ORD-04527,CLI-0063,2025-11-14,SKU-007,91,Completed,8005.2699999999995
ORD-04528,CLI-0001,2025-11-15,SKU-H01,141,Completed,2251.77
ORD-04529,CLI-0012,2025-11-15,SKU-004,411,Completed,43824.93
ORD-04530,CLI-0084,2025-11-15,SKU-013,353,Completed,65883.92
ORD-04531,CLI-0037,2025-11-15,SKU-019,263,Completed,47232.17
ORD-04532,CLI-0089,2025-11-15,SKU-018,463,Completed,21043.350000000002
ORD-04533,CLI-0099,2025-11-15,SKU-018,293,Completed,13316.85
ORD-04534,CLI-0089,2025-11-15,SKU-002,114,Completed,14924.88
ORD-04535,CLI-0027,2025-11-15,SKU-004,123,Completed,13115.49
ORD-04536,CLI-0082,2025-11-15,SKU-011,188,Completed,12229.4
ORD-04537,CLI-0067,2025-11-15,SKU-017,280,Completed,45556.0
ORD-04538,CLI-0031,2025-11-16,SKU-H01,139,Completed,2219.83
ORD-04539,CLI-0079,2025-11-16,SKU-H01,404,Completed,6451.88
ORD-04540,CLI-0005,2025-11-16,SKU-H01,355,Completed,5669.35
ORD-04541,CLI-0024,2025-11-16,SKU-008,417,Completed,64030.350000000006
ORD-04542,CLI-0064,2025-11-16,SKU-H01,363,Completed,5797.110000000001
ORD-04543,CLI-0012,2025-11-16,SKU-H01,371,Completed,5924.87
ORD-04544,CLI-0039,2025-11-16,SKU-H01,228,Completed,3641.1600000000003
ORD-04545,CLI-0054,2025-11-16,SKU-H01,52,Completed,830.44
ORD-04546,CLI-0072,2025-11-16,SKU-016,170,Completed,29848.600000000002
ORD-04547,CLI-0025,2025-11-16,SKU-H01,110,Completed,1756.7
ORD-04548,CLI-0068,2025-11-16,SKU-011,98,Completed,6374.9
ORD-04549,CLI-0080,2025-11-16,SKU-009,235,Completed,12565.449999999999
ORD-04550,CLI-0098,2025-11-16,SKU-016,326,Completed,57239.08
ORD-04551,CLI-0065,2025-11-16,SKU-H01,162,Completed,2587.1400000000003
ORD-04552,CLI-0060,2025-11-16,SKU-019,444,Completed,79737.96
ORD-04553,CLI-0081,2025-11-16,SKU-007,387,Completed,34044.39
ORD-04554,CLI-0027,2025-11-16,SKU-Z99,191,Completed,95500.0
ORD-04555,CLI-0007,2025-11-16,SKU-017,149,Completed,24242.3
ORD-04556,CLI-0015,2025-11-16,SKU-H01,457,Completed,7298.29
ORD-04557,CLI-0020,2025-11-16,SKU-H01,400,Completed,6388.0
ORD-04558,CLI-0061,2025-11-16,SKU-H01,304,Completed,4854.88
ORD-04559,CLI-0023,2025-11-16,SKU-005,131,Completed,23899.64
ORD-04560,CLI-0086,2025-11-16,SKU-H01,72,Completed,1149.8400000000001
ORD-04561,CLI-0083,2025-11-17,SKU-H01,236,Completed,3768.92
ORD-04562,CLI-0037,2025-11-17,SKU-003,157,Completed,10947.61
ORD-04563,CLI-0056,2025-11-17,SKU-H01,178,Completed,2842.6600000000003
ORD-04564,CLI-0043,2025-11-17,SKU-H01,365,Completed,5829.05
ORD-04565,CLI-0098,2025-11-17,SKU-002,282,Completed,36919.439999999995
ORD-04566,CLI-0006,2025-11-17,SKU-H01,103,Completed,1644.91
ORD-04567,CLI-0095,2025-11-17,SKU-H01,76,Completed,1213.72
ORD-04568,CLI-0069,2025-11-17,SKU-004,140,Completed,14928.199999999999
ORD-04569,CLI-0021,2025-11-17,SKU-003,452,Completed,31517.960000000003
ORD-04570,CLI-0004,2025-11-17,SKU-016,298,Completed,52322.840000000004
ORD-04571,CLI-0066,2025-11-17,SKU-005,109,Completed,19885.96
ORD-04572,CLI-0031,2025-11-18,SKU-004,419,Completed,44677.97
ORD-04573,CLI-0057,2025-11-18,SKU-002,353,Completed,46214.759999999995
ORD-04574,CLI-0075,2025-11-18,SKU-014,216,Completed,35324.64
ORD-04575,CLI-0054,2025-11-18,SKU-017,151,Completed,24567.699999999997
ORD-04576,CLI-0096,2025-11-18,SKU-015,396,Completed,51618.6
ORD-04577,CLI-0042,2025-11-18,SKU-010,167,Completed,4113.21
ORD-04578,CLI-0100,2025-11-18,SKU-H01,106,Completed,1692.8200000000002
ORD-04579,CLI-0042,2025-11-18,SKU-H01,166,Completed,2651.02
ORD-04580,CLI-0013,2025-11-18,SKU-H01,171,Completed,2730.87
ORD-04581,CLI-0095,2025-11-18,SKU-018,261,Completed,11862.45
ORD-04582,CLI-0026,2025-11-18,SKU-009,242,Completed,12939.74
ORD-04583,CLI-0029,2025-11-18,SKU-012,87,Completed,3534.8100000000004
ORD-04584,CLI-0075,2025-11-19,SKU-H01,298,Completed,4759.06
ORD-04585,CLI-0007,2025-11-19,SKU-015,273,Completed,35585.549999999996
ORD-04586,CLI-0019,2025-11-19,SKU-H01,160,Completed,2555.2000000000003
ORD-04587,CLI-0079,2025-11-19,SKU-H01,282,Completed,4503.54
ORD-04588,CLI-0023,2025-11-19,SKU-H01,248,Completed,3960.56
ORD-04589,CLI-0048,2025-11-19,SKU-007,119,Completed,10468.43
ORD-04590,CLI-0059,2025-11-19,SKU-004,418,Completed,44571.34
ORD-04591,CLI-0025,2025-11-19,SKU-016,373,Completed,65491.340000000004
ORD-04592,CLI-0046,2025-11-19,SKU-H01,188,Completed,3002.36
ORD-04593,CLI-0026,2025-11-19,SKU-006,221,Completed,12678.769999999999
ORD-04594,CLI-0017,2025-11-19,SKU-005,66,Completed,12041.039999999999
ORD-04595,CLI-0089,2025-11-19,SKU-H01,341,Completed,5445.77
ORD-04596,CLI-0008,2025-11-19,SKU-014,193,Completed,31563.219999999998
ORD-04597,CLI-0018,2025-11-19,SKU-012,106,Completed,4306.780000000001
ORD-04598,CLI-0060,2025-11-19,SKU-012,284,Completed,11538.92
ORD-04599,CLI-0054,2025-11-19,SKU-016,137,Completed,24054.460000000003
ORD-04600,CLI-0098,2025-11-19,SKU-011,225,Completed,14636.25
ORD-04601,CLI-0029,2025-11-19,SKU-H01,201,Completed,3209.9700000000003
ORD-04602,CLI-0078,2025-11-19,SKU-011,130,Completed,8456.5
ORD-04603,CLI-0082,2025-11-19,SKU-H01,363,Completed,5797.110000000001
ORD-04604,CLI-0022,2025-11-19,SKU-H01,345,Completed,5509.650000000001
ORD-04605,CLI-0071,2025-11-19,SKU-H01,487,Completed,7777.39
ORD-04606,CLI-0030,2025-11-19,SKU-012,94,Completed,3819.2200000000003
ORD-04607,CLI-0053,2025-11-19,SKU-011,488,Completed,31744.399999999998
ORD-04608,CLI-0067,2025-11-19,SKU-H01,300,Completed,4791.0
ORD-04609,CLI-0076,2025-11-20,SKU-012,292,Completed,11863.960000000001
ORD-04610,CLI-0060,2025-11-20,SKU-017,192,Completed,31238.399999999998
ORD-04611,CLI-0002,2025-11-20,SKU-H01,423,Completed,6755.31
ORD-04612,CLI-0055,2025-11-20,SKU-H01,426,Completed,6803.22
ORD-04613,CLI-0032,2025-11-20,SKU-012,176,Completed,7150.88
ORD-04614,CLI-0042,2025-11-20,SKU-H01,272,Completed,4343.84
ORD-04615,CLI-0075,2025-11-20,SKU-008,163,Completed,25028.65
ORD-04616,CLI-0076,2025-11-20,SKU-H01,126,Completed,2012.22
ORD-04617,CLI-0074,2025-11-20,SKU-003,52,Completed,3625.96
ORD-04618,CLI-0054,2025-11-20,SKU-012,72,Completed,2925.36
ORD-04619,CLI-0006,2025-11-20,SKU-010,290,Completed,7142.7
ORD-04620,CLI-0094,2025-11-20,SKU-014,443,Completed,72448.22
ORD-04621,CLI-0065,2025-11-20,SKU-016,67,Completed,11763.86
ORD-04622,CLI-0055,2025-11-20,SKU-013,321,Completed,59911.439999999995
ORD-04623,CLI-0051,2025-11-20,SKU-010,295,Completed,7265.849999999999
ORD-04624,CLI-0090,2025-11-20,SKU-H01,470,Completed,7505.900000000001
ORD-04625,CLI-0058,2025-11-21,SKU-006,303,Completed,17383.11
ORD-04626,CLI-0031,2025-11-21,SKU-H01,92,Completed,1469.24
ORD-04627,CLI-0072,2025-11-21,SKU-014,435,Completed,71139.9
ORD-04628,CLI-0002,2025-11-21,SKU-H01,404,Completed,6451.88
ORD-04629,CLI-0094,2025-11-21,SKU-006,258,Completed,14801.46
ORD-04630,CLI-0028,2025-11-21,SKU-H01,117,Completed,1868.49
ORD-04631,CLI-0046,2025-11-21,SKU-013,201,Completed,37514.64
ORD-04632,CLI-0031,2025-11-21,SKU-016,381,Completed,66895.98000000001
ORD-04633,CLI-0012,2025-11-21,SKU-H01,58,Completed,926.26
ORD-04634,CLI-0062,2025-11-21,SKU-016,392,Completed,68827.36
ORD-04635,CLI-0040,2025-11-21,SKU-H01,132,Completed,2108.04
ORD-04636,CLI-0091,2025-11-21,SKU-006,285,Completed,16350.449999999999
ORD-04637,CLI-0074,2025-11-21,SKU-015,432,Completed,56311.2
ORD-04638,CLI-0004,2025-11-22,SKU-H01,282,Completed,4503.54
ORD-04639,CLI-0060,2025-11-22,SKU-018,445,Completed,20225.25
ORD-04640,CLI-0018,2025-11-22,SKU-H01,497,Completed,7937.09
ORD-04641,CLI-0091,2025-11-22,SKU-H01,257,Completed,4104.29
ORD-04642,CLI-0024,2025-11-22,SKU-017,454,Completed,73865.79999999999
ORD-04643,CLI-0048,2025-11-22,SKU-H01,370,Completed,5908.900000000001
ORD-04644,CLI-0060,2025-11-22,SKU-Z99,410,Completed,205000.0
ORD-04645,CLI-0082,2025-11-22,SKU-018,50,Completed,2272.5
ORD-04646,CLI-0081,2025-11-22,SKU-H01,86,Completed,1373.42
ORD-04647,CLI-0050,2025-11-22,SKU-006,403,Completed,23120.11
ORD-04648,CLI-0043,2025-11-22,SKU-H01,321,Completed,5126.37
ORD-04649,CLI-0005,2025-11-22,SKU-002,201,Completed,26314.92
ORD-04650,CLI-0055,2025-11-22,SKU-H01,435,Completed,6946.950000000001
ORD-04651,CLI-0035,2025-11-22,SKU-H01,407,Completed,6499.79
ORD-04652,CLI-0079,2025-11-22,SKU-H01,327,Completed,5222.1900000000005
ORD-04653,CLI-0074,2025-11-22,SKU-003,456,Completed,31796.88
ORD-04654,CLI-0027,2025-11-22,SKU-019,453,Completed,81354.27
